"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","vgpr","sgpr","fbar","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
1009,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,505,37747,37747,112640,256,512,16416,32,72,0,"0x14806a859280","0x14806a8d8b40",1918502578615531,1918502578943692,1918502581943217,1918502581995472,2999525
1010,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,252,37747,37747,112640,256,512,0,24,40,4288,"0x14806a859280","0x14806a8d8b00",1918502582186491,1918502582196977,1918502584290101,1918502584335617,2093124
1011,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,505,37747,37747,112640,256,512,16416,32,72,0,"0x14806a859380","0x14806a8d8b40",1918502585340776,1918502585665943,1918502588714748,1918502588764180,3048805
1012,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,253,37747,37747,112640,256,512,0,24,40,4288,"0x14806a859380","0x14806a8d8b00",1918502589013241,1918502589025148,1918502591153472,1918502591200270,2128324
1013,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,507,37747,37747,112640,256,512,16416,32,72,0,"0x14806a859180","0x14806a8d8b40",1918502592137167,1918502592461634,1918502595481959,1918502595531967,3020325
1014,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,253,37747,37747,112640,256,512,0,24,40,4288,"0x14806a859180","0x14806a8d8b00",1918502595771409,1918502595784840,1918502597924363,1918502597971924,2139523
1015,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,507,37747,37747,112640,256,512,16416,32,72,0,"0x14806a859100","0x14806a8d8b40",1918502598777649,1918502599106285,1918502602095090,1918502602125578,2988805
1016,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,254,37747,37747,112640,256,512,0,24,40,4288,"0x14806a859100","0x14806a8d8b00",1918502602318350,1918502602328850,1918502604444854,1918502604474940,2116004
1017,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,509,37747,37747,112640,256,512,16416,32,72,0,"0x14806a859200","0x14806a8d8b40",1918502605486301,1918502605812056,1918502608821981,1918502608871672,3009925
1018,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,254,37747,37747,112640,256,512,0,24,40,4288,"0x14806a859200","0x14806a8d8b00",1918502609109631,1918502609121982,1918502611271425,1918502611315908,2149443
1019,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,509,37747,37747,112640,256,512,16416,32,72,0,"0x14806a859000","0x14806a8d8b40",1918502612265129,1918502612590307,1918502615629352,1918502615679276,3039045
1020,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,255,37747,37747,112640,256,512,0,24,40,4288,"0x14806a859000","0x14806a8d8b00",1918502615917375,1918502615930153,1918502618061516,1918502618107981,2131363
1021,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,511,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858f80","0x14806a8d8b40",1918502618907704,1918502619236558,1918502622206163,1918502622236506,2969605
1022,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,255,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858f80","0x14806a8d8b00",1918502622430400,1918502622440564,1918502624561687,1918502624602200,2121123
1023,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,511,37747,37747,112640,256,512,16416,32,72,0,"0x14806a859080","0x14806a8d8b40",1918502625654350,1918502625980682,1918502629006287,1918502629059289,3025605
1024,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,256,37747,37747,112640,256,512,0,24,40,4288,"0x14806a859080","0x14806a8d8b00",1918502629300534,1918502629313487,1918502631442291,1918502631486782,2128804
1025,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,513,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858e80","0x14806a8d8b40",1918502632469087,1918502632793493,1918502635823738,1918502635873505,3030245
1026,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,256,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858e80","0x14806a8d8b00",1918502636114199,1918502636127578,1918502638276542,1918502638322490,2148964
1027,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,513,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858e00","0x14806a8d8b40",1918502639268495,1918502639593184,1918502642601349,1918502642648886,3008165
1028,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,257,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858e00","0x14806a8d8b00",1918502642899570,1918502642912550,1918502645044233,1918502645095006,2131683
1029,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,515,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858d80","0x14806a8d8b40",1918502646115725,1918502646443436,1918502649443921,1918502649494323,3000485
1030,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,257,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858d80","0x14806a8d8b00",1918502649743864,1918502649758161,1918502651890165,1918502651938949,2132004
1031,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,515,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858d00","0x14806a8d8b40",1918502652998934,1918502653324247,1918502656348252,1918502656397611,3024005
1032,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,258,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858d00","0x14806a8d8b00",1918502656634007,1918502656646333,1918502658772576,1918502658832688,2126243
1033,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,517,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858c80","0x14806a8d8b40",1918502659872855,1918502660198499,1918502663225064,1918502663271672,3026565
1034,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,258,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858c80","0x14806a8d8b00",1918502663468051,1918502663478504,1918502665615948,1918502665646494,2137444
1035,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,517,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858c00","0x14806a8d8b40",1918502666455465,1918502666784430,1918502669813075,1918502669871204,3028645
1036,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,259,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858c00","0x14806a8d8b00",1918502670120766,1918502670132916,1918502672226039,1918502672271926,2093123
1037,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,519,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858f00","0x14806a8d8b40",1918502673201820,1918502673526841,1918502676535486,1918502676585187,3008645
1038,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,259,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858f00","0x14806a8d8b00",1918502676827695,1918502676840607,1918502678993090,1918502679044201,2152483
1039,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,519,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858b00","0x14806a8d8b40",1918502680087023,1918502680411813,1918502683416138,1918502683466052,3004325
1040,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,260,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858b00","0x14806a8d8b00",1918502683711996,1918502683724778,1918502685881262,1918502685928683,2156484
1041,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,521,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858a80","0x14806a8d8b40",1918502686734457,1918502687063824,1918502690037109,1918502690095141,2973285
1042,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,260,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858a80","0x14806a8d8b00",1918502690306499,1918502690317356,1918502692425519,1918502692473560,2108163
1043,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,521,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858b80","0x14806a8d8b40",1918502693443291,1918502693768081,1918502696825526,1918502696863869,3057445
1044,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,261,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858b80","0x14806a8d8b00",1918502697102640,1918502697114966,1918502699227770,1918502699273758,2112804
1045,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,523,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858980","0x14806a8d8b40",1918502700072970,1918502700401692,1918502703391937,1918502703442230,2990245
1046,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,261,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858980","0x14806a8d8b00",1918502703681091,1918502703694177,1918502705810501,1918502705841730,2116324
1047,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,523,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858a00","0x14806a8d8b40",1918502706649107,1918502706979143,1918502710004268,1918502710062933,3025125
1048,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,262,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858a00","0x14806a8d8b00",1918502710289210,1918502710299948,1918502712407952,1918502712454027,2108004
1049,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,525,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858900","0x14806a8d8b40",1918502713427625,1918502713752914,1918502716783479,1918502716833756,3030565
1050,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,262,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858900","0x14806a8d8b00",1918502717072787,1918502717085079,1918502719234843,1918502719285355,2149764
1051,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,525,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858800","0x14806a8d8b40",1918502720292498,1918502720620765,1918502723661570,1918502723711915,3040805
1052,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,263,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858800","0x14806a8d8b00",1918502723952169,1918502723965091,1918502726102214,1918502726149949,2137123
1053,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,527,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858880","0x14806a8d8b40",1918502726953840,1918502727283816,1918502730280621,1918502730310916,2996805
1054,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,263,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858880","0x14806a8d8b00",1918502730506213,1918502730516942,1918502732643025,1918502732672984,2126083
1055,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,527,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858780","0x14806a8d8b40",1918502733670468,1918502733995347,1918502737069273,1918502737127697,3073926
1056,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,264,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858780","0x14806a8d8b00",1918502737358673,1918502737369433,1918502739519677,1918502739564358,2150244
1057,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,529,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858680","0x14806a8d8b40",1918502740513509,1918502740838559,1918502743871204,1918502743921364,3032645
1058,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,264,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858680","0x14806a8d8b00",1918502744160906,1918502744174084,1918502746327688,1918502746375078,2153604
1059,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,529,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858600","0x14806a8d8b40",1918502747197835,1918502747525130,1918502750523855,1918502750570792,2998725
1060,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,265,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858600","0x14806a8d8b00",1918502750765438,1918502750776015,1918502752909779,1918502752968759,2133764
1061,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,531,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858700","0x14806a8d8b40",1918502754015037,1918502754340748,1918502757319313,1918502757372444,2978565
1062,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,265,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858700","0x14806a8d8b00",1918502757612808,1918502757625233,1918502759757717,1918502759787513,2132484
1063,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,531,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858580","0x14806a8d8b40",1918502760807761,1918502761136279,1918502764157404,1918502764206779,3021125
1064,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,266,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858580","0x14806a8d8b00",1918502764447193,1918502764460284,1918502766584768,1918502766630946,2124484
1065,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,533,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858480","0x14806a8d8b40",1918502767590106,1918502767915170,1918502770939975,1918502770998823,3024805
1066,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,266,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858480","0x14806a8d8b00",1918502771247142,1918502771260296,1918502773393259,1918502773439642,2132963
1067,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,533,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858400","0x14806a8d8b40",1918502774330009,1918502774654862,1918502777712307,1918502777762761,3057445
1068,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,267,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858400","0x14806a8d8b00",1918502778014657,1918502778028787,1918502780142231,1918502780192539,2113444
1069,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,535,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858380","0x14806a8d8b40",1918502781264958,1918502781590393,1918502784599838,1918502784647484,3009445
1070,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,267,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858380","0x14806a8d8b00",1918502784901805,1918502784917919,1918502787085763,1918502787143509,2167844
1071,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,535,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858300","0x14806a8d8b40",1918502788186942,1918502788512645,1918502791519850,1918502791569688,3007205
1072,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,268,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858300","0x14806a8d8b00",1918502791808279,1918502791821451,1918502793950734,1918502793982233,2129283
1073,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,537,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858280","0x14806a8d8b40",1918502794788568,1918502795117776,1918502798117621,1918502798176574,2999845
1074,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,268,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858280","0x14806a8d8b00",1918502798430514,1918502798443222,1918502800568825,1918502800614668,2125603
1075,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,537,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858500","0x14806a8d8b40",1918502801570552,1918502801895387,1918502804933153,1918502804983076,3037766
1076,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,269,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858500","0x14806a8d8b00",1918502805223269,1918502805235713,1918502807375077,1918502807425227,2139364
1077,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,539,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858180","0x14806a8d8b40",1918502808430096,1918502808757639,1918502811746444,1918502811796380,2988805
1078,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,269,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858180","0x14806a8d8b00",1918502812034600,1918502812047405,1918502814200688,1918502814247289,2153283
1079,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,539,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858200","0x14806a8d8b40",1918502815047432,1918502815376850,1918502818397655,1918502818433124,3020805
1080,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,270,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858200","0x14806a8d8b00",1918502818628471,1918502818638730,1918502820747853,1918502820796824,2109123
1081,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,541,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858100","0x14806a8d8b40",1918502821776063,1918502822100815,1918502825137300,1918502825187304,3036485
1082,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,270,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858100","0x14806a8d8b00",1918502825425113,1918502825437300,1918502827545624,1918502827591432,2108324
1083,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,541,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858000","0x14806a8d8b40",1918502828509253,1918502828833946,1918502831842591,1918502831892631,3008645
1084,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,271,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858000","0x14806a8d8b00",1918502832133926,1918502832146911,1918502834267075,1918502834314312,2120164
1085,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,543,37747,37747,112640,256,512,16416,32,72,0,"0x14806a857f80","0x14806a8d8b40",1918502835120247,1918502835448677,1918502838440362,1918502838470751,2991685
1086,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,271,37747,37747,112640,256,512,0,24,40,4288,"0x14806a857f80","0x14806a8d8b00",1918502838666739,1918502838677322,1918502840808206,1918502840854870,2130884
1087,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,543,37747,37747,112640,256,512,16416,32,72,0,"0x14806a858080","0x14806a8d8b40",1918502841838057,1918502842163248,1918502845207253,1918502845257013,3044005
1088,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,272,37747,37747,112640,256,512,0,24,40,4288,"0x14806a858080","0x14806a8d8b00",1918502845496064,1918502845508054,1918502847638137,1918502847684095,2130083
1089,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,545,37747,37747,112640,256,512,16416,32,72,0,"0x14806a857e80","0x14806a8d8b40",1918502848620813,1918502848945500,1918502851977345,1918502852027956,3031845
1090,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,272,37747,37747,112640,256,512,0,24,40,4288,"0x14806a857e80","0x14806a8d8b00",1918502852266587,1918502852279425,1918502854413029,1918502854460549,2133604
1091,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,545,37747,37747,112640,256,512,16416,32,72,0,"0x14806a857e00","0x14806a8d8b40",1918502855266103,1918502855595111,1918502858589676,1918502858640292,2994565
1092,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,273,37747,37747,112640,256,512,0,24,40,4288,"0x14806a857e00","0x14806a8d8b00",1918502858877730,1918502858890636,1918502861016720,1918502861051474,2126084
1093,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,547,37747,37747,112640,256,512,16416,32,72,0,"0x14806a857f00","0x14806a8d8b40",1918502862092833,1918502862418642,1918502865422327,1918502865472043,3003685
1094,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,273,37747,37747,112640,256,512,0,24,40,4288,"0x14806a857f00","0x14806a8d8b00",1918502865711284,1918502865724248,1918502867874331,1918502867920296,2150083
1095,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,547,37747,37747,112640,256,512,16416,32,72,0,"0x14806a857d00","0x14806a8d8b40",1918502868911167,1918502869242013,1918502872320579,1918502872369720,3078566
1096,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,274,37747,37747,112640,256,512,0,24,40,4288,"0x14806a857d00","0x14806a8d8b00",1918502872607659,1918502872620579,1918502874740103,1918502874786703,2119524
1097,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,549,37747,37747,112640,256,512,16416,32,72,0,"0x14806a857c80","0x14806a8d8b40",1918502875733840,1918502876058345,1918502879093230,1918502879152164,3034885
1098,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,274,37747,37747,112640,256,512,0,24,40,4288,"0x14806a857c80","0x14806a8d8b00",1918502879402367,1918502879415471,1918502881587154,1918502881637940,2171683
1099,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,549,37747,37747,112640,256,512,16416,32,72,0,"0x14806a857c00","0x14806a8d8b40",1918502882646285,1918502882974703,1918502885975348,1918502886027849,3000645
